FID,ogc_fid,wkb_geometry,name,description,timestamp,begin,end,altitudemode,tessellate,extrude,visibility,draworder,icon,referencia,direccion,lat,lon
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-400d,11380,POINT (372112.5155199482 4066215.5539048277),MLG0878,poeta salvador ibarra españa,,,,,-1,0,-1,,,MLG0878,poeta salvador ibarra españa,36.733050,-4.432290
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-400c,11381,POINT (372122.8458796735 4066082.132859134),MLG0879,Poeta Bernardo de la Torre,,,,,-1,0,-1,,,MLG0879,Poeta Bernardo de la Torre,36.731849,-4.432152
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-400b,11382,POINT (372325.81787624885 4066486.1123419055),MLG0880,Arlanza,,,,,-1,0,-1,,,MLG0880,Arlanza,36.735517,-4.429947
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-400a,11383,POINT (367040.68735636113 4067459.3777030837),MLG0881,Atlántida,,,,,-1,0,-1,,,MLG0881,Atlántida,36.743562,-4.489292
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-4009,11384,POINT (367084.7738483618 4066837.0607993794),MLG0882,Altair,,,,,-1,0,-1,,,MLG0882,Altair,36.737960,-4.488690
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-4008,11385,POINT (366576.9010360238 4066902.451337439),MLG0883,Orquídea,,,,,-1,0,-1,,,MLG0883,Orquídea,36.738478,-4.494388
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-4007,11386,POINT (366574.33191831573 4067378.758566958),MLG0884,Orquídea,,,,,-1,0,-1,,,MLG0884,Orquídea,36.742770,-4.494500
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-4006,11387,POINT (372407.03402670054 4065961.4882866372),MLG0885,Godino,,,,,-1,0,-1,,,MLG0885,Godino,36.730800,-4.428950
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-4005,11388,POINT (372272.6650782209 4066174.323463901),MLG0886,Poeta José Ortiz Rodriguez,,,,,-1,0,-1,,,MLG0886,Poeta José Ortiz Rodriguez,36.732700,-4.430490
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-4004,11389,POINT (372193.6239886497 4066204.3547061877),MLG0887,Poeta Salvador Ibarra España,,,,,-1,0,-1,,,MLG0887,Poeta Salvador Ibarra España,36.732960,-4.431380
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-4003,11390,POINT (372052.4859361484 4066143.2162001324),MLG0888,Poeta Aurora Cánovas,,,,,-1,0,-1,,,MLG0888,Poeta Aurora Cánovas,36.732390,-4.432950
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-4002,11391,POINT (366592.6453189694 4065507.0292382534),MLG0889,Doctor Norman Bethune,,,,,-1,0,-1,,,MLG0889,Doctor Norman Bethune,36.725905,-4.493968
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-4001,11392,POINT (366602.09151398577 4065316.575357886),MLG0890,Catedrático Cristóbal Cuevas,,,,,-1,0,-1,,,MLG0890,Catedrático Cristóbal Cuevas,36.724190,-4.493829
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-4000,11393,POINT (366735.38958518975 4065277.8790478446),MLG0891,Escritor Antonio Soler,,,,,-1,0,-1,,,MLG0891,Escritor Antonio Soler,36.723860,-4.492330
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fff,11394,POINT (366924.3677478273 4065195.041913867),MLG0892,Joaquin Fernandez Recio s/n,,,,,-1,0,-1,,,MLG0892,Joaquin Fernandez Recio s/n,36.723140,-4.490200
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ffe,11395,POINT (366986.6579240264 4065179.64764704),MLG0893,José Maria Gonzalez Ruiz,,,,,-1,0,-1,,,MLG0893,José Maria Gonzalez Ruiz,36.723010,-4.489500
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ffd,11396,POINT (366800.43398179696 4065112.4147511562),MLG0894,Felix Gancedo,,,,,-1,0,-1,,,MLG0894,Felix Gancedo,36.722378,-4.491573
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ffc,11397,POINT (366813.7560203145 4065090.236123958),MLG0895,Felix Gancedo,,,,,-1,0,-1,,,MLG0895,Felix Gancedo,36.722180,-4.491420
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ffb,11398,POINT (366627.53736881225 4064960.5330050383),MLG0896,Navarro Ledesma,,,,,-1,0,-1,,,MLG0896,Navarro Ledesma,36.720985,-4.493482
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ffa,11399,POINT (368472.2477352547 4066096.3293930255),MLG0897,Juan de Ortega,,,,,-1,0,-1,,,MLG0897,Juan de Ortega,36.731478,-4.473027
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ff9,11400,POINT (368698.5073844547 4066027.7163206977),MLG0898,Atabal,,,,,-1,0,-1,,,MLG0898,Atabal,36.730891,-4.470482
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ff8,11401,POINT (368760.42618349055 4065976.7208082387),MLG0899,nuzas,,,,,-1,0,-1,,,MLG0899,nuzas,36.730440,-4.469780
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ff7,11402,POINT (368414.8839106681 4065926.547599079),MLG0900,juan de ortega,,,,,-1,0,-1,,,MLG0900,juan de ortega,36.729940,-4.473640
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ff6,11403,POINT (368263.39605709084 4066158.355427454),MLG0901,Rosa García Ascot,,,,,-1,0,-1,,,MLG0901,Rosa García Ascot,36.732008,-4.475376
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ff5,11404,POINT (367640.1520619036 4066886.147519187),MLG0902,escritora matilde del nido cruce con ,,,,,-1,0,-1,,,MLG0902,escritora matilde del nido cruce con,36.738480,-4.482480
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ff4,11405,POINT (366746.77488144155 4067269.5413502688),MLG0903,junco,,,,,-1,0,-1,,,MLG0903,junco,36.741810,-4.492550
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ff3,11406,POINT (366430.71209375886 4067086.163752829),MLG0905,Montes Cantábricos,,,,,-1,0,-1,,,MLG0905,Montes Cantábricos,36.740113,-4.496057
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ff2,11407,POINT (366688.0651492247 4067227.179833837),MLG0906,retama,,,,,-1,0,-1,,,MLG0906,retama,36.741420,-4.493200
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ff1,11408,POINT (366734.49348221766 4067684.746442017),MLG0907,orquidea,,,,,-1,0,-1,,,MLG0907,orquidea,36.745550,-4.492760
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3ff0,11409,POINT (364561.70244594535 4065199.9403632125),MLG0908,PARQUE CEMENTERIO DE MÁLAGA,,,,,-1,0,-1,,,MLG0908,PARQUE CEMENTERIO DE MÁLAGA,36.722850,-4.516650
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fef,11410,POINT (365332.21502915816 4063301.2361528105),MLG0909,Generación,,,,,-1,0,-1,,,MLG0909,Generación,36.705849,-4.507690
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fee,11411,POINT (364919.62899033504 4064106.8071667054),MLG0910,Franz Liset s/n,,,,,-1,0,-1,,,MLG0910,Franz Liset s/n,36.713050,-4.512450
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fed,11412,POINT (365387.74300694483 4062968.6847722284),MLG0911,Aljaima vs Guadalquivirejo,,,,,-1,0,-1,,,MLG0911,Aljaima vs Guadalquivirejo,36.702860,-4.507010
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fec,11413,POINT (362919.84259585734 4065034.1167197204),MLG0912,Santa Ines,,,,,-1,0,-1,,,MLG0912,Santa Ines,36.721120,-4.535000
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3feb,11414,POINT (363024.2110620948 4065415.284488904),MLG0913,Samaniego vs Clivia,,,,,-1,0,-1,,,MLG0913,Samaniego vs Clivia,36.724570,-4.533900
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fea,11415,POINT (363008.3081497022 4065705.1656500017),MLG0914,Campanillas a Colmenarejo,,,,,-1,0,-1,,,MLG0914,Campanillas a Colmenarejo,36.727180,-4.534130
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fe9,11416,POINT (361830.17285336676 4065598.7209848333),MLG0915,Ramal de las Manceras S/n,,,,,-1,0,-1,,,MLG0915,Ramal de las Manceras S/n,36.726050,-4.547300
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fe8,11417,POINT (361804.72537726315 4065350.562200574),MLG0916,Moscu vs C/ Praga,,,,,-1,0,-1,,,MLG0916,Moscu vs C/ Praga,36.723810,-4.547540
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fe7,11418,POINT (361674.83245196985 4065769.9041896677),MLG0917,Jacob vs C/ Suppé,,,,,-1,0,-1,,,MLG0917,Jacob vs C/ Suppé,36.727570,-4.549070
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fe6,11419,POINT (361516.82200147223 4065775.790065124),MLG0918,Fausto,,,,,-1,0,-1,,,MLG0918,Fausto,36.727600,-4.550840
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fe5,11420,POINT (361471.82351431635 4065313.778414435),MLG0919,Eneas vs Juan de Ancheta,,,,,-1,0,-1,,,MLG0919,Eneas vs Juan de Ancheta,36.723430,-4.551260
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fe4,11421,POINT (365438.97910150676 4058150.8571689273),MLG0920,Mercedes Formica,,,,,-1,0,-1,,,MLG0920,Mercedes Formica,36.659450,-4.505590
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fe3,11422,POINT (365942.04166160815 4058190.6924163457),MLG0921,Madre Asunción Soler vs Carmen ,,,,,-1,0,-1,,,MLG0921,Madre Asunción Soler vs Carmen,36.659880,-4.499970
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fe2,11423,POINT (365948.0740243647 4058061.8786999625),MLG0922,Maria Martinez Sierra,,,,,-1,0,-1,,,MLG0922,Maria Martinez Sierra,36.658720,-4.499880
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fe1,11424,POINT (366187.195156603 4058145.80609551),MLG0923,Graham Green vs Juan Gorostidi,,,,,-1,0,-1,,,MLG0923,Graham Green vs Juan Gorostidi,36.659510,-4.497220
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fe0,11425,POINT (365571.951182976 4058363.822131306),MLG0924,Coín,,,,,-1,0,-1,,,MLG0924,Coín,36.661388,-4.504140
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fdf,11426,POINT (364664.4291574225 4058866.570242208),MLG0925,Camerun vs  Escritora Elena Fortún,,,,,-1,0,-1,,,MLG0925,Camerun vs  Escritora Elena Fortún,36.665790,-4.514380
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fde,11427,POINT (364849.32114376087 4059026.7730676862),MLG0926,Carmen Bravo Villasante s/n,,,,,-1,0,-1,,,MLG0926,Carmen Bravo Villasante s/n,36.667260,-4.512340
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fdd,11428,POINT (365004.1310801172 4058923.3549376265),MLG0927,Escritora Zenobia Camprubi S/n,,,,,-1,0,-1,,,MLG0927,Escritora Zenobia Camprubi S/n,36.666350,-4.510590
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fdc,11429,POINT (364944.4634372003 4058483.761019882),MLG0928,Cantabria vs Camino Gamera Alta,,,,,-1,0,-1,,,MLG0928,Cantabria vs Camino Gamera Alta,36.662380,-4.511180
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fdb,11430,POINT (364833.51544369344 4058421.149308526),MLG0929,De Coin vs Poeta Edelmira Guerrero,,,,,-1,0,-1,,,MLG0929,De Coin vs Poeta Edelmira Guerrero,36.661800,-4.512410
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fda,11431,POINT (365505.9814358202 4058603.6540540284),MLG0930,Torremolinos vs Angeles Rubio ,,,,,-1,0,-1,,,MLG0930,Torremolinos vs Angeles Rubio,36.663540,-4.504920
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fd9,11432,POINT (363221.2438333548 4066340.9334502993),MLG0931,escuela,,,,,-1,0,-1,,,MLG0931,escuela,36.732940,-4.531860
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fd8,11433,POINT (363263.91052200465 4066328.0446544546),MLG0932,balandro,,,,,-1,0,-1,,,MLG0932,balandro,36.732830,-4.531380
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fd7,11434,POINT (363223.869989168 4066505.124141668),MLG0933,agata versus calle dublin,,,,,-1,0,-1,,,MLG0933,agata versus calle dublin,36.734420,-4.531860
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fd6,11435,POINT (363251.0024735193 4065800.0435769795),MLG0934,bauxita,,,,,-1,0,-1,,,MLG0934,bauxita,36.728070,-4.531430
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fd5,11436,POINT (373255.0723153397 4065899.833468103),MLG0027,Alameda de Capuchinos,,,,,-1,0,-1,,,MLG0027,Alameda de Capuchinos,36.730358,-4.419445
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fd4,11437,POINT (373406.783008646 4066042.059484058),MLG0028,Capuchinos,,,,,-1,0,-1,,,MLG0028,Capuchinos,36.731660,-4.417770
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fd3,11438,POINT (373463.66629608703 4066023.2417948875),MLG0029,Santa María Micaela,,,,,-1,0,-1,,,MLG0029,Santa María Micaela,36.731498,-4.417130
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fd2,11439,POINT (373492.66833604797 4066118.1293249596),MLG0030,Alameda de Capuchinos,,,,,-1,0,-1,,,MLG0030,Alameda de Capuchinos,36.732357,-4.416821
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fd1,11440,POINT (372284.34761314373 4063827.5094859838),MLG0031,Ingeniero José María Garnica,,,,,-1,0,-1,,,MLG0031,Ingeniero José María Garnica,36.711552,-4.429967
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fd0,11441,POINT (372209.11678826675 4063701.3584152893),MLG0032,Ayala,,,,,-1,0,-1,,,MLG0032,Ayala,36.710405,-4.430788
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fcf,11442,POINT (372330.24534476997 4063730.1763860947),MLG0033,Ingeniero José María Garnica,,,,,-1,0,-1,,,MLG0033,Ingeniero José María Garnica,36.710681,-4.429437
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fce,11443,POINT (372589.22195220826 4064028.911583022),MLG0034,Constancia,,,,,-1,0,-1,,,MLG0034,Constancia,36.713408,-4.426588
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fcd,11444,POINT (372507.63606400776 4064021.4715405297),MLG0035,Salitre,,,,,-1,0,-1,,,MLG0035,Salitre,36.713330,-4.427500
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fcc,11445,POINT (372282.0424231067 4063870.597340593),MLG0036,ESLAVA,,,,,-1,0,-1,,,MLG0036,ESLAVA,36.711940,-4.430000
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fcb,11446,POINT (372373.90553406684 4064057.863188101),MLG0037,de Toros Vieja,,,,,-1,0,-1,,,MLG0037,de Toros Vieja,36.713640,-4.429003
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fca,11447,POINT (372566.89913843153 4064221.652766741),MLG0038,Medellín,,,,,-1,0,-1,,,MLG0038,Medellín,36.715142,-4.426870
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fc9,11448,POINT (372533.2568553708 4064248.1190254567),MLG0039,Medellín,,,,,-1,0,-1,,,MLG0039,Medellín,36.715376,-4.427251
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fc8,11449,POINT (372327.2896284891 4063957.249726306),MLG0040,Eslava,,,,,-1,0,-1,,,MLG0040,Eslava,36.712727,-4.429508
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fc7,11450,POINT (372433.9620768171 4064311.071870817),MLG0041,de la Aurora,,,,,-1,0,-1,,,MLG0041,de la Aurora,36.715930,-4.428373
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fc6,11451,POINT (372514.9743348714 4064514.0355520253),MLG0042,Hilera,,,,,-1,0,-1,,,MLG0042,Hilera,36.717770,-4.427500
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fc5,11452,POINT (372551.1362949458 4064590.8377128066),MLG0043,Cerezuela,,,,,-1,0,-1,,,MLG0043,Cerezuela,36.718467,-4.427108
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fc4,11453,POINT (372566.2204336916 4064667.9539082693),MLG0044,Fuentecilla,,,,,-1,0,-1,,,MLG0044,Fuentecilla,36.719164,-4.426952
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fc3,11454,POINT (372314.2491133575 4064939.241375419),MLG0045,Mármoles,,,,,-1,0,-1,,,MLG0045,Mármoles,36.721575,-4.429818
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fc2,11455,POINT (372189.70720538264 4064854.2171650645),MLG0046,Río Ferreira,,,,,-1,0,-1,,,MLG0046,Río Ferreira,36.720792,-4.431198
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fc1,11456,POINT (372221.2604852588 4064765.863392228),MLG0047,DON CRISTIAN,,,,,-1,0,-1,,,MLG0047,DON CRISTIAN,36.720000,-4.430830
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fc0,11457,POINT (372055.70761274395 4064805.9538217485),MLG0048,Alonso de Palencia,,,,,-1,0,-1,,,MLG0048,Alonso de Palencia,36.720339,-4.432690
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fbf,11458,POINT (372096.1918901084 4064705.5929833013),MLG0049,HILERA,,,,,-1,0,-1,,,MLG0049,HILERA,36.719440,-4.432220
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fbe,11459,POINT (372063.924755672 4064967.1708788215),MLG0050,Pelayo,,,,,-1,0,-1,,,MLG0050,Pelayo,36.721793,-4.432625
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fbd,11460,POINT (372891.71089358605 4066481.343702938),MLG0051,Emilio Diaz,,,,,-1,0,-1,,,MLG0051,Emilio Diaz,36.735550,-4.423610
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fbc,11461,POINT (372112.873802603 4065217.991766992),MLG0052,de Bailen,,,,,-1,0,-1,,,MLG0052,de Bailen,36.724060,-4.432119
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fbb,11462,POINT (372153.70226311585 4065075.0162199223),MLG0053,de Barcelona,,,,,-1,0,-1,,,MLG0053,de Barcelona,36.722777,-4.431638
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fba,11463,POINT (372230.4562995499 4065381.569365873),MLG0054,Barcelona,,,,,-1,0,-1,,,MLG0054,Barcelona,36.725550,-4.430830
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fb9,11464,POINT (372303.6557378628 4065575.992779823),MLG0055,del Hospital Civil,,,,,-1,0,-1,,,MLG0055,del Hospital Civil,36.727312,-4.430043
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fb8,11465,POINT (372530.59550737025 4065562.399294141),MLG0056,Arroyo de los Angeles,,,,,-1,0,-1,,,MLG0056,Arroyo de los Angeles,36.727220,-4.427500
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fb7,11466,POINT (372406.8969551661 4065533.1739974585),MLG0057,Dr Galvez Ginachero VS Juan de ,,,,,-1,0,-1,,,MLG0057,Dr Galvez Ginachero VS Juan de,36.726940,-4.428880
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fb6,11467,POINT (372627.85381710855 4065375.642924191),MLG0058,Fatima,,,,,-1,0,-1,,,MLG0058,Fatima,36.725550,-4.426380
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fb5,11468,POINT (372439.2084358257 4065411.853688159),MLG0059,la Regente,,,,,-1,0,-1,,,MLG0059,la Regente,36.725851,-4.428498
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fb4,11469,POINT (371144.9182851467 4065281.118774276),MLG0060,Tomás Escalonilla,,,,,-1,0,-1,,,MLG0060,Tomás Escalonilla,36.724498,-4.442966
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fb3,11470,POINT (372403.8030052266 4065182.023159844),MLG0061,Don Juan de Austria,,,,,-1,0,-1,,,MLG0061,Don Juan de Austria,36.723775,-4.428856
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fb2,11471,POINT (372623.6134044126 4065288.8223560033),MLG0062,Fátima,,,,,-1,0,-1,,,MLG0062,Fátima,36.724767,-4.426413
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fb1,11472,POINT (372526.46093068144 4065284.9432985755),MLG0063,Malasaña,,,,,-1,0,-1,,,MLG0063,Malasaña,36.724719,-4.427500
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fb0,11473,POINT (372800.195624178 4065720.6131642326),MLG0064,San Jorge,,,,,-1,0,-1,,,MLG0064,San Jorge,36.728682,-4.424508
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3faf,11474,POINT (372814.3841266334 4066050.0720142666),MLG0065,Actriz Rosario Pino,,,,,-1,0,-1,,,MLG0065,Actriz Rosario Pino,36.731653,-4.424404
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fae,11475,POINT (372879.20175275387 4066276.6926241475),MLG0066,Actriz Rosario Pino,,,,,-1,0,-1,,,MLG0066,Actriz Rosario Pino,36.733704,-4.423716
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fad,11476,POINT (372908.9309451541 4065957.3443120015),MLG0067,Peinado,,,,,-1,0,-1,,,MLG0067,Peinado,36.730830,-4.423330
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fac,11477,POINT (372872.9117876047 4065907.6135874116),MLG0068,Martínez Barrionuevo,,,,,-1,0,-1,,,MLG0068,Martínez Barrionuevo,36.730377,-4.423725
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fab,11478,POINT (372803.85610334005 4065558.331483473),MLG0069,Salamanca,,,,,-1,0,-1,,,MLG0069,Salamanca,36.727220,-4.424440
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3faa,11479,POINT (372709.3477987915 4065365.7747966265),MLG0070,Rosaleda,,,,,-1,0,-1,,,MLG0070,Rosaleda,36.725472,-4.425466
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fa9,11480,POINT (373757.33626104664 4066253.253893832),MLG0071,Toquero,,,,,-1,0,-1,,,MLG0071,Toquero,36.733610,-4.413880
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fa8,11481,POINT (371616.23918158235 4065760.272983222),MLG0072,Matarraña,,,,,-1,0,-1,,,MLG0072,Matarraña,36.728880,-4.437770
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fa7,11482,POINT (374740.8058033837 4065652.9152748855),MLG0073,Padre Isla,,,,,-1,0,-1,,,MLG0073,Padre Isla,36.728330,-4.402770
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fa6,11483,POINT (374740.8058033837 4065652.9152748855),MLG0074,de Gibralfaro,,,,,-1,0,-1,,,MLG0074,de Gibralfaro,36.728330,-4.402770
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fa5,11484,POINT (374204.79466985085 4064674.2209678404),MLG0075,Maestranza,,,,,-1,0,-1,,,MLG0075,Maestranza,36.719439,-4.408610
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fa4,11485,POINT (373860.646470875 4064440.386896729),MLG0078,de la Farola,,,,,-1,0,-1,,,MLG0078,de la Farola,36.717286,-4.412424
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fa3,11486,POINT (374702.7942807537 4064795.6289601107),MLG0080,Marítimo Pablo Ruiz Picasso,,,,,-1,0,-1,,,MLG0080,Marítimo Pablo Ruiz Picasso,36.720599,-4.403055
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fa2,11487,POINT (373800.6306739964 4064223.3428760427),MLG0082,Marítimo Ciudad de Melilla,,,,,-1,0,-1,,,MLG0082,Marítimo Ciudad de Melilla,36.715322,-4.413060
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fa1,11488,POINT (373957.4084711264 4064677.972632958),MLG0083,Cervantes,,,,,-1,0,-1,,,MLG0083,Cervantes,36.719440,-4.411380
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3fa0,11489,POINT (370600.01872991846 4060278.46583458),MLG0084,de Mayo,,,,,-1,0,-1,,,MLG0084,de Mayo,36.679340,-4.448220
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3f9f,11490,POINT (370570.74087580235 4060943.575631488),MLG0085,de la Termica versus avenida de ,,,,,-1,0,-1,,,MLG0085,de la Termica versus avenida de,36.685330,-4.448660
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3f9e,11491,POINT (369843.72128624865 4060914.643754992),MLG0086,Lili Alvarez,,,,,-1,0,-1,,,MLG0086,Lili Alvarez,36.684970,-4.456790
da_amb_contenedoresvidrio.fid-2958923c_16b642ccbef_-3f9d,11492,POINT (369576.45511465135 4060617.9975733357),MLG0087,Miguel de Merida Nicolich frente a ,,,,,-1,0,-1,,,MLG0087,Miguel de Merida Nicolich frente a,36.682260,-4.459730
