FID,residuo,recogida,volumen,cantidad,fecha,tooltip,geometry,lon,lat
da_papelCarton.fid-7e811540_18cccdec071_-1943,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:46:29.977,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.465306363007502 36.72866096769075),-4.465306363007502,36.72866096769075
da_papelCarton.fid-7e811540_18cccdec071_-1942,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:46:32.903,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.479258794899283 36.73655526721236),-4.479258794899283,36.73655526721236
da_papelCarton.fid-7e811540_18cccdec071_-1941,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-01-13T07:53:15.44,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.512406663294963 36.72202852343278),-4.512406663294963,36.72202852343278
da_papelCarton.fid-7e811540_18cccdec071_-1940,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-01-13T07:55:33.267,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.466112049092747 36.69721636190439),-4.466112049092747,36.69721636190439
da_papelCarton.fid-7e811540_18cccdec071_-193f,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2022-12-27T11:23:15.54,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.516493639068879 36.722816696574),-4.516493639068879,36.722816696574
da_papelCarton.fid-7e811540_18cccdec071_-193e,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:46:50.81,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.475895044323585 36.7400964853486),-4.475895044323585,36.7400964853486
da_papelCarton.fid-7e811540_18cccdec071_-193d,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:47:00.43,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.474311923598727 36.74356713914562),-4.474311923598727,36.74356713914562
da_papelCarton.fid-7e811540_18cccdec071_-193c,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:47:06.62,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.478672114781838 36.74109082053919),-4.478672114781838,36.74109082053919
da_papelCarton.fid-7e811540_18cccdec071_-193b,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:47:09.757,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.479656800100801 36.740173032409885),-4.479656800100801,36.740173032409885
da_papelCarton.fid-7e811540_18cccdec071_-193a,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:47:12.697,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.480763863137273 36.739585434908165),-4.480763863137273,36.739585434908165
da_papelCarton.fid-7e811540_18cccdec071_-1939,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2021-08-19T03:47:15.823,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.482103627172025 36.741138621146),-4.482103627172025,36.741138621146
da_papelCarton.fid-7e811540_18cccdec071_-1938,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-03-08T05:41:06.733,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.469265187094381 36.68053934687782),-4.469265187094381,36.68053934687782
da_papelCarton.fid-7e811540_18cccdec071_-1937,PAPEL/CARTON,CAMPANA - CHAPA,3000,1,2023-07-31T10:15:14.91,Contenedor de PAPEL/CARTON de tipo CAMPANA - CHAPA,POINT (-4.47876511671903 36.67122055323927),-4.47876511671903,36.67122055323927
